user_id,feature_name,usage_count,avg_session_seconds,date
user_046509,api_call,10,175,2023-10-06
user_002472,search,9,139,2024-09-27
user_008627,collaboration,8,144,2024-04-25
user_048502,reports,12,309,2024-09-24
user_026690,automation,4,188,2024-03-28
user_005995,reports,7,140,2024-06-17
user_040984,dashboard,3,137,2023-07-24
user_053807,search,10,193,2023-10-06
user_039686,export,5,127,2023-12-15
user_048264,export,4,36,2024-10-05
user_035474,automation,8,99,2024-10-24
user_046078,reports,25,104,2024-11-11
user_043979,export,15,179,2023-10-16
user_058815,analytics,5,183,2023-09-14
user_010561,dashboard,9,60,2023-01-25
user_053736,analytics,3,70,2023-11-16
user_032375,reports,3,85,2024-04-22
user_030576,api_call,6,189,2024-01-17
user_054921,reports,3,102,2024-07-16
user_027121,dashboard,13,283,2024-05-20
user_041140,dashboard,4,150,2023-12-20
user_034697,analytics,13,228,2024-07-23
user_050162,dashboard,11,18,2024-03-08
user_039047,search,6,200,2023-09-24
user_014786,collaboration,10,77,2024-09-06
user_015128,search,9,131,2024-07-01
user_000490,search,7,99,2024-03-11
user_006963,collaboration,3,115,2023-02-22
user_017706,reports,2,117,2024-10-04
user_059490,search,14,141,2024-05-14
user_004766,export,9,99,2023-08-21
user_056412,reports,6,153,2024-01-27
user_056383,search,1,84,2024-02-01
user_048719,api_call,23,104,2024-05-07
user_016208,search,3,167,2024-04-19
user_012419,analytics,8,132,2024-01-04
user_049437,dashboard,13,245,2024-06-04
user_004815,search,4,27,2023-06-29
user_031506,automation,5,116,2023-05-12
user_016876,automation,107,261,2024-03-10
user_026432,api_call,10,167,2023-10-19
user_016876,dashboard,131,294,2023-06-04
user_003590,collaboration,7,167,2024-10-28
user_054045,reports,5,160,2024-05-07
user_034470,dashboard,10,153,2024-07-25
user_023215,analytics,1,155,2023-07-09
user_050726,dashboard,5,69,2023-12-30
user_006729,api_call,24,85,2023-08-17
user_023365,dashboard,9,154,2024-06-29
user_024290,dashboard,13,179,2024-08-11
user_051592,dashboard,5,153,2024-10-30
user_026923,reports,13,158,2023-12-16
user_027691,collaboration,11,160,2023-10-07
user_010947,analytics,4,253,2024-10-21
user_041088,export,10,175,2024-07-28
user_024227,automation,15,173,2023-05-14
user_059442,api_call,8,41,2023-11-22
user_003972,reports,10,126,2024-09-26
user_002457,reports,4,192,2024-06-22
user_010112,search,7,108,2024-09-06
user_023864,search,11,28,2024-07-21
user_056289,export,9,124,2024-01-01
user_033771,search,1,140,2024-04-01
user_016876,export,123,155,2024-05-25
user_033463,api_call,7,114,2023-04-25
user_036902,reports,7,205,2024-10-22
user_038571,search,18,177,2023-02-07
user_018556,search,4,100,2023-11-20
user_011610,collaboration,1,120,2024-08-01
user_038816,reports,11,231,2023-04-23
user_025803,export,16,65,2023-05-15
user_004509,automation,13,95,2024-09-21
user_050256,export,15,87,2023-02-18
user_042250,export,48,195,2024-08-18
user_001834,search,12,196,2024-09-05
user_050767,reports,55,217,2024-08-05
user_020238,dashboard,12,274,2023-02-23
user_017105,search,54,142,2023-10-22
user_018412,reports,13,194,2024-06-24
user_040026,automation,13,191,2024-04-03
user_042736,api_call,7,149,2024-05-05
user_042203,collaboration,14,122,2023-01-21
user_021099,api_call,4,34,2023-04-04
user_045453,search,5,186,2023-10-11
user_025157,dashboard,6,59,2024-06-11
user_021017,reports,7,180,2024-11-26
user_017733,analytics,34,205,2024-07-15
user_019172,search,4,147,2023-01-29
user_049566,dashboard,12,167,2024-10-06
user_003428,dashboard,10,105,2023-11-04
user_013508,search,5,139,2024-08-14
user_058977,search,2,177,2024-02-02
user_055025,export,9,144,2024-04-16
user_012657,dashboard,4,71,2024-09-14
user_000361,reports,7,196,2024-02-23
user_038337,automation,6,115,2023-04-27
user_007019,export,39,189,2023-12-29
user_053585,search,13,167,2024-11-11
user_024088,search,2,173,2024-02-05
user_004647,search,5,154,2023-09-22
user_049195,reports,19,237,2024-05-16
user_035123,api_call,35,179,2024-03-12
user_014044,api_call,12,178,2024-04-13
user_034701,dashboard,17,179,2023-05-23
user_020869,dashboard,12,133,2024-08-15
user_059017,analytics,9,194,2024-07-18
user_041838,reports,15,160,2023-11-12
user_005795,collaboration,16,69,2024-11-07
user_014524,dashboard,24,238,2024-07-22
user_011783,dashboard,8,147,2023-04-30
user_053255,automation,20,152,2024-06-26
user_034342,analytics,5,73,2023-01-26
user_040783,analytics,18,71,2024-03-14
user_042417,automation,10,122,2023-03-07
user_021958,search,3,101,2024-10-10
user_032280,dashboard,6,181,2023-05-08
user_033376,automation,9,161,2024-11-13
user_043288,analytics,6,145,2024-10-10
user_025573,api_call,5,195,2024-08-19
user_024259,dashboard,6,134,2024-02-25
user_042708,automation,18,232,2023-12-21
user_049195,reports,10,135,2023-11-01
user_006405,dashboard,10,25,2024-06-13
user_042289,collaboration,5,129,2024-11-07
user_053599,reports,8,209,2023-12-04
user_030765,automation,7,145,2024-08-19
user_029352,search,9,233,2024-03-17
user_037323,dashboard,4,105,2023-03-18
user_020136,export,9,93,2023-10-20
user_032148,search,2,93,2024-08-16
user_050443,dashboard,10,113,2024-10-05
user_033179,dashboard,4,185,2023-11-10
user_031079,reports,12,197,2023-05-01
user_059099,export,13,157,2023-10-13
user_020136,dashboard,11,171,2024-06-23
user_034135,dashboard,4,150,2024-05-25
user_004841,search,5,182,2024-08-18
user_017786,search,15,167,2024-06-15
user_030615,search,10,89,2023-06-14
user_019630,api_call,4,86,2023-04-03
user_058031,collaboration,5,112,2024-08-11
user_024719,export,13,110,2024-02-07
user_059550,reports,2,78,2023-05-31
user_014206,api_call,7,140,2023-09-19
user_000140,api_call,5,165,2023-11-07
user_039889,search,6,51,2024-02-10
user_036668,automation,5,200,2024-07-13
user_040019,search,6,173,2024-07-21
user_042192,collaboration,20,223,2024-05-03
user_000451,export,3,67,2023-10-02
user_050700,reports,9,178,2023-09-12
user_040543,dashboard,17,233,2024-01-02
user_058750,reports,5,42,2024-01-25
user_059300,reports,20,121,2023-04-16
user_024491,reports,4,79,2024-01-02
user_002869,dashboard,21,126,2024-09-25
user_036457,reports,10,142,2024-11-22
user_005027,reports,6,184,2024-09-04
user_025078,reports,5,118,2024-03-17
user_005810,export,31,134,2024-01-08
user_022097,export,5,202,2024-01-31
user_022464,automation,14,172,2024-08-07
user_033493,collaboration,11,231,2024-06-23
user_049569,reports,8,166,2023-12-23
user_042970,search,9,103,2024-11-27
user_018710,analytics,14,218,2024-08-20
user_023304,analytics,6,177,2024-08-31
user_027986,reports,4,131,2024-02-17
user_032336,collaboration,1,155,2023-12-19
user_023812,dashboard,1,123,2023-11-10
user_050428,dashboard,7,190,2024-06-02
user_048458,api_call,4,57,2024-02-01
user_012453,dashboard,1,37,2024-01-08
user_008850,dashboard,7,80,2023-08-28
user_047481,dashboard,13,208,2024-06-21
user_011562,reports,9,205,2024-05-08
user_043838,export,10,109,2024-05-05
user_029582,collaboration,23,90,2024-10-08
user_005963,export,9,182,2024-01-11
user_042108,analytics,5,107,2023-10-21
user_035735,export,11,178,2024-08-22
user_017068,reports,7,166,2024-05-16
user_052859,reports,9,304,2024-03-18
user_025979,automation,3,13,2023-05-16
user_031422,collaboration,4,28,2023-04-25
user_039898,search,5,83,2024-10-25
user_021329,dashboard,5,122,2023-05-17
user_038404,dashboard,5,166,2023-06-11
user_013013,search,1,197,2024-04-13
user_044936,analytics,20,147,2024-07-29
user_050116,dashboard,8,111,2023-11-20
user_007578,reports,12,120,2023-12-28
user_002972,collaboration,12,254,2023-04-25
user_013287,analytics,8,195,2024-11-13
user_043334,automation,8,183,2024-10-25
user_016423,export,5,10,2024-02-07
user_014263,search,1,52,2024-01-30
user_011608,export,2,122,2024-07-13
user_038190,export,15,185,2024-09-22
user_010941,search,33,127,2023-08-14
user_051684,analytics,7,126,2023-06-04
user_024280,analytics,16,127,2023-12-07
user_021577,analytics,6,70,2023-06-17
user_027962,search,11,230,2024-10-09
user_027590,search,7,133,2024-10-03
user_013983,automation,9,104,2024-08-18
user_008744,reports,5,288,2023-02-22
user_023516,dashboard,7,229,2023-06-26
user_006373,analytics,18,186,2024-04-03
user_004912,reports,38,199,2024-02-17
user_044721,reports,11,128,2024-06-04
user_016437,automation,26,196,2024-09-13
user_042653,collaboration,3,58,2024-10-08
user_007957,reports,2,117,2024-07-04
user_030706,analytics,10,102,2024-04-19
user_004282,dashboard,21,102,2024-11-28
user_004663,collaboration,4,53,2024-07-10
user_052990,analytics,4,89,2023-03-30
user_035034,analytics,4,219,2024-07-22
user_019827,export,17,165,2023-02-28
user_011312,collaboration,3,10,2024-03-31
user_036246,reports,5,177,2024-01-03
user_054197,analytics,12,226,2024-09-11
user_035489,collaboration,17,97,2023-07-17
user_009176,export,11,180,2024-06-23
user_048047,search,4,137,2024-11-10
user_024309,analytics,6,138,2023-03-29
user_009252,dashboard,53,158,2024-01-30
user_009448,collaboration,8,40,2024-05-05
user_024634,api_call,2,201,2023-04-27
user_014151,export,7,158,2024-09-28
user_059772,collaboration,14,183,2023-02-27
user_043208,export,15,76,2023-12-16
user_054849,reports,1,76,2023-10-04
user_049561,dashboard,14,122,2023-10-26
user_037177,search,2,162,2023-03-08
user_040131,dashboard,6,113,2024-11-27
user_028077,api_call,6,43,2024-11-27
user_015858,dashboard,7,125,2023-08-03
user_052112,analytics,5,144,2024-06-21
user_013222,dashboard,7,110,2024-07-06
user_029861,dashboard,5,127,2024-06-04
user_022630,analytics,11,166,2024-07-24
user_006145,export,7,128,2024-09-26
user_001416,analytics,14,152,2024-06-11
user_024135,automation,2,137,2024-08-10
user_018989,search,21,109,2024-09-02
user_011088,dashboard,2,137,2024-01-07
user_005815,export,12,156,2023-06-28
user_021483,collaboration,3,124,2023-03-09
user_046238,reports,7,126,2024-06-06
user_012977,search,8,97,2024-11-17
user_021088,dashboard,14,193,2024-03-08
user_019833,analytics,2,115,2024-09-05
user_007013,dashboard,25,206,2023-12-15
user_031773,api_call,12,206,2023-08-01
user_047323,dashboard,3,138,2024-08-13
user_035742,reports,1,41,2024-09-22
user_013150,api_call,12,157,2023-02-15
user_025771,automation,12,148,2023-06-17
user_033803,export,6,170,2024-09-26
user_031117,api_call,21,188,2023-12-11
user_029627,search,41,187,2024-07-15
user_019184,analytics,3,66,2023-07-07
user_003054,automation,4,151,2024-10-01
user_033214,dashboard,12,185,2024-08-03
user_052864,automation,9,171,2023-06-29
user_034744,search,9,138,2024-05-27
user_048769,export,25,212,2023-01-15
user_044216,dashboard,4,106,2023-12-03
user_033556,automation,2,177,2023-04-28
user_018332,reports,10,100,2023-06-07
user_057892,search,6,107,2024-03-03
user_022112,automation,3,184,2023-08-04
user_038700,dashboard,15,147,2023-12-03
user_047265,collaboration,28,144,2024-10-20
user_056703,reports,9,28,2023-09-20
user_001485,analytics,2,35,2023-09-08
user_026673,dashboard,20,202,2024-05-12
user_043523,dashboard,13,222,2024-04-22
user_015083,reports,25,120,2024-11-28
user_010361,search,6,116,2024-03-24
user_002911,dashboard,7,83,2024-08-15
user_056648,export,7,71,2023-12-22
user_053761,dashboard,6,88,2024-07-26
user_029121,reports,30,131,2024-05-10
user_054053,analytics,4,128,2024-11-11
user_048401,analytics,3,100,2024-03-31
user_040887,analytics,2,127,2024-07-01
user_036454,analytics,10,169,2024-07-07
user_020713,analytics,12,143,2024-11-11
user_028109,search,22,208,2023-08-24
user_046475,automation,7,160,2024-02-21
user_026323,search,5,135,2023-10-10
user_056775,automation,4,143,2023-07-31
user_017081,analytics,2,165,2023-07-06
user_016174,api_call,2,10,2024-11-25
user_059284,export,7,119,2024-04-08
user_010813,collaboration,7,104,2023-04-17
user_048990,api_call,28,263,2024-05-31
user_046594,search,7,187,2023-10-25
user_039272,reports,2,40,2024-06-28
user_057731,search,9,167,2024-08-31
user_015644,api_call,19,203,2024-02-22
user_001361,reports,13,148,2024-03-13
user_018912,dashboard,8,263,2024-01-22
user_032608,dashboard,5,123,2023-04-09
user_006382,dashboard,8,100,2024-08-14
user_051861,reports,8,242,2023-09-13
user_043233,search,7,123,2024-10-11
user_059526,collaboration,14,97,2023-10-26
user_051532,reports,8,110,2024-07-18
user_021853,reports,11,93,2024-05-04
user_052892,dashboard,10,182,2024-06-17
user_036348,reports,37,134,2024-11-21
user_000445,dashboard,16,126,2024-03-05
user_048074,automation,19,193,2023-08-09
user_044052,analytics,4,155,2023-02-12
user_028470,collaboration,2,123,2024-10-29
user_030444,dashboard,5,205,2024-05-04
user_017733,dashboard,31,201,2024-11-15
user_013902,dashboard,11,91,2024-06-29
user_040286,analytics,11,205,2024-09-07
user_037372,analytics,15,132,2024-02-16
user_055051,api_call,26,79,2023-05-14
user_025214,search,7,106,2024-10-04
user_058355,search,15,130,2024-02-02
user_017685,dashboard,5,222,2024-01-13
user_026321,dashboard,7,101,2024-09-17
user_000319,analytics,12,194,2023-06-10
user_028829,automation,9,248,2023-08-13
user_002772,api_call,15,214,2023-05-24
user_039699,analytics,44,93,2023-08-27
user_043471,reports,4,105,2024-06-17
user_041020,api_call,6,65,2024-07-05
user_049936,analytics,32,167,2023-11-27
user_049051,dashboard,3,99,2024-10-08
user_002811,collaboration,10,181,2023-06-17
user_006765,dashboard,4,213,2024-02-18
user_048666,search,18,98,2024-11-26
user_047632,analytics,3,161,2024-11-23
user_042966,reports,13,179,2024-08-01
user_037542,dashboard,6,128,2023-11-20
user_001942,search,19,155,2024-05-03
user_059915,reports,6,87,2024-04-14
user_042569,analytics,4,182,2023-11-12
user_040577,collaboration,3,169,2023-06-23
user_047261,search,6,170,2024-05-10
user_050693,dashboard,7,93,2023-10-14
user_058820,api_call,8,38,2024-02-22
user_043992,reports,14,111,2024-04-23
user_023893,dashboard,10,137,2023-10-10
user_049695,export,19,122,2024-11-20
user_003841,collaboration,9,75,2023-10-16
user_048748,dashboard,5,159,2024-11-01
user_057755,automation,1,156,2023-11-23
user_009825,reports,15,156,2024-05-16
user_018147,analytics,7,125,2023-11-17
user_023206,collaboration,13,97,2023-05-21
user_044945,export,13,126,2024-01-03
user_004198,analytics,14,143,2024-02-21
user_029409,export,9,133,2024-09-30
user_004358,search,5,117,2023-07-28
user_050644,export,2,125,2024-08-23
user_049014,analytics,20,99,2024-06-13
user_028405,dashboard,17,226,2024-11-27
user_050757,dashboard,10,142,2023-02-09
user_059097,automation,4,10,2023-12-29
user_046661,search,22,142,2023-10-24
user_007949,dashboard,7,91,2024-02-27
user_010350,reports,7,62,2023-06-24
user_044097,collaboration,2,138,2023-09-30
user_025472,analytics,18,211,2024-01-16
user_006032,dashboard,4,106,2024-03-03
user_042538,collaboration,9,10,2023-03-06
user_047251,reports,2,60,2024-02-28
user_055969,export,7,100,2023-05-06
user_051058,reports,14,155,2024-04-29
user_033303,analytics,4,100,2024-08-09
user_029397,analytics,17,242,2023-12-11
user_054118,dashboard,12,111,2024-08-26
user_051648,collaboration,2,129,2024-01-30
user_053879,dashboard,12,211,2024-10-20
user_020165,collaboration,16,173,2024-01-21
user_045574,automation,7,115,2024-11-01
user_033611,dashboard,5,51,2023-03-18
user_027197,analytics,12,215,2024-04-12
user_013818,dashboard,10,124,2024-04-29
user_027490,analytics,4,125,2023-08-06
user_047958,search,8,66,2024-01-27
user_047108,reports,14,118,2023-12-07
user_039699,api_call,81,252,2024-08-15
user_023569,search,12,193,2024-11-11
user_050176,api_call,2,10,2024-04-04
user_053513,collaboration,12,78,2024-02-19
user_055397,reports,4,185,2023-11-05
user_044721,search,7,206,2024-03-07
user_006932,reports,2,134,2024-07-11
user_034919,search,5,74,2024-03-11
user_022464,dashboard,11,132,2024-07-26
user_022035,dashboard,13,147,2024-03-13
user_002790,analytics,8,151,2023-10-15
user_009809,analytics,9,37,2024-09-15
user_013228,export,8,150,2023-08-01
user_028666,dashboard,6,74,2024-10-29
user_056547,collaboration,9,139,2023-09-26
user_052256,collaboration,9,127,2023-05-16
user_000356,collaboration,8,81,2024-07-12
user_013773,search,4,111,2023-09-13
user_016650,dashboard,8,149,2023-02-07
user_040314,reports,21,208,2024-02-09
user_053549,dashboard,11,144,2024-05-14
user_051344,dashboard,10,175,2023-03-28
user_032251,dashboard,31,182,2024-01-24
user_051583,export,19,217,2024-02-23
user_017852,search,15,101,2023-04-30
user_006521,reports,1,44,2024-04-08
user_003755,api_call,14,101,2024-04-26
user_001925,dashboard,47,121,2024-03-27
user_012271,automation,37,115,2024-04-04
user_052576,dashboard,2,90,2024-03-31
user_022525,dashboard,2,147,2024-07-25
user_039090,reports,16,151,2024-03-15
user_040104,dashboard,11,117,2024-08-24
user_012351,export,8,196,2024-02-07
user_014407,export,10,216,2023-11-28
user_032440,api_call,16,192,2023-04-02
user_046955,automation,21,141,2023-07-30
user_038663,reports,25,139,2023-06-03
user_055726,export,7,187,2024-08-27
user_012808,reports,3,63,2024-04-04
user_021272,reports,5,171,2024-05-03
user_005554,dashboard,6,87,2024-06-19
user_015871,automation,7,131,2024-11-16
user_057872,search,9,154,2024-11-21
user_048000,automation,4,154,2023-01-05
user_016618,search,7,234,2023-03-20
user_049318,dashboard,21,178,2024-10-27
user_046857,reports,28,215,2024-09-03
user_051242,analytics,3,123,2024-09-10
user_034293,reports,4,101,2024-05-22
user_037961,dashboard,16,108,2023-12-30
user_027027,api_call,10,142,2023-05-27
user_038643,collaboration,21,193,2023-11-11
user_027141,search,10,120,2024-09-07
user_038321,automation,12,97,2024-08-05
user_038289,search,2,38,2024-06-08
user_013333,dashboard,6,61,2023-11-12
user_036947,dashboard,12,181,2024-10-07
user_021664,analytics,5,169,2023-11-08
user_006207,analytics,1,104,2023-05-21
user_034837,dashboard,2,115,2023-08-03
user_021015,dashboard,18,168,2024-02-06
user_028778,collaboration,39,236,2024-10-11
user_005895,collaboration,14,183,2023-08-08
